ts,event_slug,check,strong_slug,weak_slug,bid_strong,ask_weak,gross_gap,net_gap,exec_size,verified_gross_gap,still_violated,accepting_both
2026-07-24T21:11:20+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:11:46+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:12:12+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:12:37+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:13:03+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:13:29+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:13:55+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:14:21+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:14:47+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:15:13+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:15:39+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:16:05+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:16:31+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:16:57+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:17:22+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:17:48+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:18:14+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:18:40+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:19:06+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:20:34+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:21:00+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:21:26+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:21:52+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:22:18+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:22:44+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:23:10+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:23:35+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:24:01+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:24:27+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:24:53+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:25:19+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:25:45+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:26:11+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:26:37+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:27:02+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:27:28+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:27:54+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:28:20+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:28:46+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:29:12+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:30:40+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:31:06+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:31:32+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:31:58+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:32:24+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:32:50+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:33:16+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:33:41+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:34:07+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:34:33+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:34:59+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:35:25+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:35:51+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:36:17+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:36:43+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:37:09+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:37:34+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:38:00+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:38:26+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:38:52+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:39:18+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:40:46+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:41:12+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:41:38+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:42:04+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:42:30+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:42:56+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:43:22+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:43:47+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:44:13+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:44:39+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:45:05+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:45:31+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:45:57+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:46:23+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:46:49+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:47:15+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:47:41+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:48:07+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:48:32+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:48:58+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:49:24+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:50:52+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:51:19+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:51:44+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:52:10+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:52:36+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:53:02+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:53:28+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:53:54+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:54:20+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:54:46+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:55:11+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:55:37+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:56:03+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:56:29+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:56:55+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:57:21+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:57:47+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:58:13+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:58:39+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:59:05+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T21:59:30+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:00:59+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:01:25+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:01:51+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:02:17+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:02:43+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:03:09+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:03:35+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:04:01+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:04:27+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:04:53+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:05:18+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:05:44+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:06:10+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:06:36+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:07:02+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:07:28+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
2026-07-24T22:07:54+00:00,mlb-stl-cin-2026-05-24,over_ladder,mlb-stl-cin-2026-05-24-total-12pt5,mlb-stl-cin-2026-05-24-total-11pt5,0.28,0.26,0.02,0.005,2.2,0.02,True,True
